"Date","Price","Open","High","Low","Change %"
"Oct 07, 1992","7.480","7.480","7.480","7.480","0.94"
"Oct 06, 1992","7.410","7.410","7.410","7.410","0.95"
"Oct 05, 1992","7.340","7.340","7.340","7.340","0.04"
"Oct 02, 1992","7.337","7.337","7.337","7.337","0.22"
"Oct 01, 1992","7.321","7.321","7.321","7.321","-0.76"
"Sep 30, 1992","7.377","7.377","7.377","7.377","0.44"
"Sep 29, 1992","7.345","7.345","7.345","7.345","0.11"
"Sep 28, 1992","7.337","7.337","7.337","7.337","-0.22"
"Sep 25, 1992","7.353","7.353","7.353","7.353","-0.89"
"Sep 24, 1992","7.419","7.419","7.419","7.419","-0.43"
"Sep 23, 1992","7.451","7.451","7.451","7.451","0.00"
"Sep 22, 1992","7.451","7.451","7.451","7.451","1.33"
"Sep 21, 1992","7.353","7.353","7.353","7.353","0.35"
"Sep 18, 1992","7.327","7.327","7.327","7.327","0.15"
"Sep 17, 1992","7.316","7.316","7.316","7.316","-0.22"
"Sep 16, 1992","7.332","7.332","7.332","7.332","0.29"
"Sep 15, 1992","7.311","7.311","7.311","7.311","0.81"
"Sep 14, 1992","7.252","7.252","7.252","7.252","-0.36"
"Sep 11, 1992","7.278","7.278","7.278","7.278","0.54"
"Sep 10, 1992","7.239","7.239","7.239","7.239","-0.11"
"Sep 09, 1992","7.247","7.247","7.247","7.247","-0.08"
"Sep 07, 1992","7.253","7.253","7.253","7.253","-0.37"
"Sep 04, 1992","7.280","7.280","7.280","7.280","-1.05"
"Sep 03, 1992","7.357","7.357","7.357","7.357","-0.12"
"Sep 02, 1992","7.366","7.366","7.366","7.366","-0.15"
"Sep 01, 1992","7.377","7.377","7.377","7.377","-0.43"
"Aug 31, 1992","7.409","7.409","7.409","7.409","-0.13"
"Aug 28, 1992","7.419","7.419","7.419","7.419","0.24"
"Aug 27, 1992","7.401","7.401","7.401","7.401","-0.28"
"Aug 26, 1992","7.422","7.422","7.422","7.422","-0.72"
"Aug 25, 1992","7.476","7.476","7.476","7.476","0.54"
"Aug 24, 1992","7.436","7.436","7.436","7.436","1.20"
"Aug 21, 1992","7.348","7.348","7.348","7.348","0.48"
"Aug 20, 1992","7.313","7.313","7.313","7.313","-0.05"
"Aug 19, 1992","7.317","7.317","7.317","7.317","-0.22"
"Aug 18, 1992","7.333","7.333","7.333","7.333","-0.42"
"Aug 17, 1992","7.364","7.364","7.364","7.364","0.49"
"Aug 14, 1992","7.328","7.328","7.328","7.328","0.52"
