"Date","Price","Open","High","Low","Change %"
"Aug 22, 2017","114.69","114.69","114.69","114.69","1.00"
"Aug 21, 2017","113.55","113.55","113.55","113.55","0.10"
"Aug 18, 2017","113.44","113.44","113.44","113.44","-0.17"
"Aug 17, 2017","113.63","113.63","113.63","113.63","-1.56"
"Aug 16, 2017","115.43","115.43","115.43","115.43","0.18"
"Aug 15, 2017","115.22","115.22","115.22","115.22","-0.11"
"Aug 14, 2017","115.35","115.35","115.35","115.35","1.05"
"Aug 11, 2017","114.15","114.15","114.15","114.15","0.16"
"Aug 10, 2017","113.97","113.97","113.97","113.97","-1.45"
"Aug 09, 2017","115.65","115.65","115.65","115.65","-0.14"
"Aug 08, 2017","115.81","115.81","115.81","115.81","-0.25"
"Aug 07, 2017","116.10","116.10","116.10","116.10","0.16"
"Aug 04, 2017","115.92","115.92","115.92","115.92","0.22"
"Aug 03, 2017","115.66","115.66","115.66","115.66","-0.21"
"Aug 02, 2017","115.90","115.90","115.90","115.90","-0.09"
"Aug 01, 2017","116.01","116.01","116.01","116.01","0.24"
"Jul 31, 2017","115.73","115.73","115.73","115.73","-0.09"
"Jul 28, 2017","115.84","115.84","115.84","115.84","-0.15"
"Jul 27, 2017","116.01","116.01","116.01","116.01","-0.16"
"Jul 26, 2017","116.20","116.20","116.20","116.20","-0.05"
"Jul 25, 2017","116.26","116.26","116.26","116.26","0.35"
"Jul 24, 2017","115.86","115.86","115.86","115.86","-0.04"
"Jul 21, 2017","115.91","115.91","115.91","115.91","-0.08"
"Jul 20, 2017","116.00","116.00","116.00","116.00","-0.01"
"Jul 19, 2017","116.01","116.01","116.01","116.01","0.61"
"Jul 18, 2017","115.31","115.31","115.31","115.31","0.03"
"Jul 17, 2017","115.28","115.28","115.28","115.28","0.02"
"Jul 14, 2017","115.26","115.26","115.26","115.26","0.44"
"Jul 13, 2017","114.76","114.76","114.76","114.76","0.18"
"Jul 12, 2017","114.55","114.55","114.55","114.55","0.75"
"Jul 11, 2017","113.70","113.70","113.70","113.70","-0.02"
"Jul 10, 2017","113.72","113.72","113.72","113.72","0.02"
"Jul 07, 2017","113.70","113.70","113.70","113.70","0.70"
"Jul 06, 2017","112.91","112.91","112.91","112.91","-0.97"
"Jul 05, 2017","114.02","114.02","114.02","114.02","0.07"
"Jul 03, 2017","113.94","113.94","113.94","113.94","0.29"
"Jun 30, 2017","113.61","113.61","113.61","113.61","0.27"
"Jun 27, 2017","113.30","113.30","113.30","113.30","-0.83"
"Jun 26, 2017","114.25","114.25","114.25","114.25","0.06"
