"Date","Price","Open","High","Low","Change %"
"Oct 21, 2016","43.90","43.90","43.90","43.90","0.07"
"Oct 20, 2016","43.87","43.87","43.87","43.87","-0.09"
"Oct 19, 2016","43.91","43.91","43.91","43.91","0.50"
"Oct 18, 2016","43.69","43.69","43.69","43.69","1.23"
"Oct 17, 2016","43.16","43.16","43.16","43.16","-0.37"
"Oct 14, 2016","43.32","43.32","43.32","43.32","0.00"
"Oct 13, 2016","43.32","43.32","43.32","43.32","-0.41"
"Oct 12, 2016","43.50","43.50","43.50","43.50","-0.11"
"Oct 11, 2016","43.55","43.55","43.55","43.55","-1.58"
"Oct 10, 2016","44.25","44.25","44.25","44.25","0.50"
"Oct 07, 2016","44.03","44.03","44.03","44.03","-0.29"
"Oct 06, 2016","44.16","44.16","44.16","44.16","-0.11"
"Oct 05, 2016","44.21","44.21","44.21","44.21","0.78"
"Oct 04, 2016","43.87","43.87","43.87","43.87","-0.36"
"Oct 03, 2016","44.03","44.03","44.03","44.03","-0.11"
"Sep 30, 2016","44.08","44.08","44.08","44.08","0.80"
"Sep 29, 2016","43.73","43.73","43.73","43.73","-0.64"
"Sep 28, 2016","44.01","44.01","44.01","44.01","0.87"
"Sep 27, 2016","43.63","43.63","43.63","43.63","0.67"
"Sep 26, 2016","43.34","43.34","43.34","43.34","-0.82"
"Sep 23, 2016","43.70","43.70","43.70","43.70","-0.64"
"Sep 22, 2016","43.98","43.98","43.98","43.98","0.71"
"Sep 21, 2016","43.67","43.67","43.67","43.67","1.18"
"Sep 20, 2016","43.16","43.16","43.16","43.16","0.05"
"Sep 19, 2016","43.14","43.14","43.14","43.14","-0.14"
"Sep 16, 2016","43.20","43.20","43.20","43.20","-0.28"
"Sep 15, 2016","43.32","43.32","43.32","43.32","1.12"
"Sep 14, 2016","42.84","42.84","42.84","42.84","0.07"
"Sep 13, 2016","42.81","42.81","42.81","42.81","-1.54"
"Sep 12, 2016","43.48","43.48","43.48","43.48","1.35"
"Sep 09, 2016","42.90","42.90","42.90","42.90","-2.46"
"Sep 08, 2016","43.98","43.98","43.98","43.98","-0.07"
"Sep 07, 2016","44.01","44.01","44.01","44.01","0.02"
"Sep 06, 2016","44.00","44.00","44.00","44.00","0.66"
"Sep 02, 2016","43.71","43.71","43.71","43.71","0.41"
"Sep 01, 2016","43.53","43.53","43.53","43.53","0.14"
"Aug 31, 2016","43.47","43.47","43.47","43.47","-0.34"
"Aug 30, 2016","43.62","43.62","43.62","43.62","-0.27"
"Aug 29, 2016","43.74","43.74","43.74","43.74","0.34"
"Aug 26, 2016","43.59","43.59","43.59","43.59","0.00"
"Aug 25, 2016","43.59","43.59","43.59","43.59","-0.14"
"Aug 24, 2016","43.65","43.65","43.65","43.65","-0.82"
"Aug 23, 2016","44.01","44.01","44.01","44.01","0.30"
"Aug 22, 2016","43.88","43.88","43.88","43.88","-0.02"
"Aug 19, 2016","43.89","43.89","43.89","43.89","-0.18"
"Aug 18, 2016","43.97","43.97","43.97","43.97","0.39"
"Aug 17, 2016","43.80","43.80","43.80","43.80","0.09"
"Aug 16, 2016","43.76","43.76","43.76","43.76","-0.55"
"Aug 15, 2016","44.00","44.00","44.00","44.00","0.41"
"Aug 12, 2016","43.82","43.82","43.82","43.82","0.07"
"Aug 11, 2016","43.79","43.79","43.79","43.79","0.60"
"Aug 10, 2016","43.53","43.53","43.53","43.53","-0.21"
"Aug 09, 2016","43.62","43.62","43.62","43.62","0.16"
"Aug 08, 2016","43.55","43.55","43.55","43.55","-0.05"
"Aug 05, 2016","43.57","43.57","43.57","43.57","0.93"
"Aug 04, 2016","43.17","43.17","43.17","43.17","0.14"
"Aug 03, 2016","43.11","43.11","43.11","43.11","0.47"
"Aug 02, 2016","42.91","42.91","42.91","42.91","-0.67"
"Aug 01, 2016","43.20","43.20","43.20","43.20","-0.02"
"Jul 29, 2016","43.21","43.21","43.21","43.21","0.33"
"Jul 28, 2016","43.07","43.07","43.07","43.07","0.35"
"Jul 27, 2016","42.92","42.92","42.92","42.92","0.07"
"Jul 26, 2016","42.89","42.89","42.89","42.89","0.37"
"Jul 25, 2016","42.73","42.73","42.73","42.73","-0.42"
"Jul 22, 2016","42.91","42.91","42.91","42.91","0.19"
"Jul 21, 2016","42.83","42.83","42.83","42.83","-0.42"
"Jul 20, 2016","43.01","43.01","43.01","43.01","0.61"
"Jul 19, 2016","42.75","42.75","42.75","42.75","-0.56"
"Jul 18, 2016","42.99","42.99","42.99","42.99","0.35"
"Jul 15, 2016","42.84","42.84","42.84","42.84","-0.09"
"Jul 14, 2016","42.88","42.88","42.88","42.88","0.66"
"Jul 13, 2016","42.60","42.60","42.60","42.60","-0.28"
"Jul 12, 2016","42.72","42.72","42.72","42.72","0.87"
"Jul 11, 2016","42.35","42.35","42.35","42.35","0.55"
