"Date","Price","Open","High","Low","Change %"
"Feb 12, 2020","14.65","14.65","14.65","14.65","0.00"
"Feb 11, 2020","14.65","14.65","14.65","14.65","0.00"
"Feb 10, 2020","14.65","14.65","14.65","14.65","0.07"
"Feb 07, 2020","14.64","14.64","14.64","14.64","0.07"
"Feb 06, 2020","14.63","14.63","14.63","14.63","0.00"
"Feb 05, 2020","14.63","14.63","14.63","14.63","-0.14"
"Feb 04, 2020","14.65","14.65","14.65","14.65","-0.14"
"Feb 03, 2020","14.67","14.67","14.67","14.67","0.00"
"Jan 31, 2020","14.67","14.67","14.67","14.67","0.00"
"Jan 30, 2020","14.67","14.67","14.67","14.67","0.07"
"Jan 29, 2020","14.66","14.66","14.66","14.66","0.07"
"Jan 28, 2020","14.65","14.65","14.65","14.65","0.00"
"Jan 27, 2020","14.65","14.65","14.65","14.65","0.21"
"Jan 24, 2020","14.62","14.62","14.62","14.62","0.00"
"Jan 23, 2020","14.62","14.62","14.62","14.62","0.14"
"Jan 22, 2020","14.60","14.60","14.60","14.60","0.00"
"Jan 21, 2020","14.60","14.60","14.60","14.60","0.07"
"Jan 17, 2020","14.59","14.59","14.59","14.59","0.00"
"Jan 16, 2020","14.59","14.59","14.59","14.59","0.07"
"Jan 15, 2020","14.58","14.58","14.58","14.58","0.14"
"Jan 14, 2020","14.56","14.56","14.56","14.56","0.07"
"Jan 13, 2020","14.55","14.55","14.55","14.55","0.00"
"Jan 10, 2020","14.55","14.55","14.55","14.55","0.07"
"Jan 09, 2020","14.54","14.54","14.54","14.54","-0.07"
"Jan 08, 2020","14.55","14.55","14.55","14.55","0.07"
"Jan 07, 2020","14.54","14.54","14.54","14.54","0.07"
"Jan 06, 2020","14.53","14.53","14.53","14.53","0.07"
"Jan 03, 2020","14.52","14.52","14.52","14.52","0.28"
"Jan 02, 2020","14.48","14.48","14.48","14.48","0.07"
"Dec 31, 2019","14.47","14.47","14.47","14.47","0.00"
"Dec 30, 2019","14.47","14.47","14.47","14.47","0.00"
"Dec 27, 2019","14.47","14.47","14.47","14.47","0.07"
"Dec 26, 2019","14.46","14.46","14.46","14.46","0.00"
"Dec 24, 2019","14.46","14.46","14.46","14.46","0.00"
"Dec 23, 2019","14.46","14.46","14.46","14.46","0.00"
"Dec 20, 2019","14.46","14.46","14.46","14.46","0.00"
"Dec 19, 2019","14.46","14.46","14.46","14.46","-0.07"
"Dec 18, 2019","14.47","14.47","14.47","14.47","-0.07"
"Dec 17, 2019","14.48","14.48","14.48","14.48","0.00"
"Dec 16, 2019","14.48","14.48","14.48","14.48","0.00"
"Dec 13, 2019","14.48","14.48","14.48","14.48","0.00"
"Dec 12, 2019","14.48","14.48","14.48","14.48","-0.07"
"Dec 11, 2019","14.49","14.49","14.49","14.49","0.14"
