"Date","Price","Open","High","Low","Change %"
"Jan 03, 2017","36.50","36.50","36.50","36.50","0.75"
"Dec 30, 2016","36.23","36.23","36.23","36.23","-0.49"
"Dec 29, 2016","36.41","36.41","36.41","36.41","0.03"
"Dec 28, 2016","36.40","36.40","36.40","36.40","-0.63"
"Dec 27, 2016","36.63","36.63","36.63","36.63","0.22"
"Dec 23, 2016","36.55","36.55","36.55","36.55","0.05"
"Dec 22, 2016","36.53","36.53","36.53","36.53","-0.03"
"Dec 21, 2016","36.54","36.54","36.54","36.54","-0.19"
"Dec 20, 2016","36.61","36.61","36.61","36.61","0.27"
"Dec 19, 2016","36.51","36.51","36.51","36.51","-4.02"
"Dec 16, 2016","38.04","38.04","38.04","38.04","-0.24"
"Dec 15, 2016","38.13","38.13","38.13","38.13","0.39"
"Dec 14, 2016","37.98","37.98","37.98","37.98","-0.96"
"Dec 13, 2016","38.35","38.35","38.35","38.35","0.71"
"Dec 12, 2016","38.08","38.08","38.08","38.08","-0.13"
"Dec 09, 2016","38.13","38.13","38.13","38.13","0.61"
"Dec 08, 2016","37.90","37.90","37.90","37.90","0.00"
"Dec 07, 2016","37.90","37.90","37.90","37.90","0.99"
"Dec 06, 2016","37.53","37.53","37.53","37.53","0.40"
"Dec 05, 2016","37.38","37.38","37.38","37.38","0.59"
"Dec 02, 2016","37.16","37.16","37.16","37.16","0.13"
"Dec 01, 2016","37.11","37.11","37.11","37.11","-0.43"
"Nov 30, 2016","37.27","37.27","37.27","37.27","0.08"
"Nov 29, 2016","37.24","37.24","37.24","37.24","0.11"
"Nov 28, 2016","37.20","37.20","37.20","37.20","-0.40"
"Nov 25, 2016","37.35","37.35","37.35","37.35","0.24"
"Nov 23, 2016","37.26","37.26","37.26","37.26","0.30"
"Nov 22, 2016","37.15","37.15","37.15","37.15","0.35"
"Nov 21, 2016","37.02","37.02","37.02","37.02","0.95"
"Nov 18, 2016","36.67","36.67","36.67","36.67","-0.19"
"Nov 17, 2016","36.74","36.74","36.74","36.74","0.33"
"Nov 16, 2016","36.62","36.62","36.62","36.62","-0.27"
"Nov 15, 2016","36.72","36.72","36.72","36.72","0.71"
"Nov 14, 2016","36.46","36.46","36.46","36.46","-0.03"
"Nov 11, 2016","36.47","36.47","36.47","36.47","-0.46"
"Nov 10, 2016","36.64","36.64","36.64","36.64","0.11"
"Nov 09, 2016","36.60","36.60","36.60","36.60","0.97"
"Nov 08, 2016","36.25","36.25","36.25","36.25","0.47"
"Nov 07, 2016","36.08","36.08","36.08","36.08","2.15"
"Nov 04, 2016","35.32","35.32","35.32","35.32","-0.25"
"Nov 03, 2016","35.41","35.41","35.41","35.41","-0.37"
"Nov 02, 2016","35.54","35.54","35.54","35.54","-0.50"
"Nov 01, 2016","35.72","35.72","35.72","35.72","-0.47"
"Oct 31, 2016","35.89","35.89","35.89","35.89","-0.31"
"Oct 28, 2016","36.00","36.00","36.00","36.00","-0.72"
"Oct 27, 2016","36.26","36.26","36.26","36.26","0.06"
"Oct 26, 2016","36.24","36.24","36.24","36.24","-0.17"
"Oct 25, 2016","36.30","36.30","36.30","36.30","-0.25"
"Oct 24, 2016","36.39","36.39","36.39","36.39","0.44"
"Oct 21, 2016","36.23","36.23","36.23","36.23","-0.06"
"Oct 20, 2016","36.25","36.25","36.25","36.25","-0.19"
"Oct 19, 2016","36.32","36.32","36.32","36.32","0.19"
"Oct 18, 2016","36.25","36.25","36.25","36.25","0.78"
"Oct 17, 2016","35.97","35.97","35.97","35.97","-0.25"
