"Date","Price","Open","High","Low","Change %"
"Aug 10, 1999","5.332","5.332","5.332","5.332","-0.45"
"Aug 09, 1999","5.356","5.356","5.356","5.356","1.67"
"Aug 06, 1999","5.268","5.268","5.268","5.268","0.80"
"Aug 05, 1999","5.226","5.226","5.226","5.226","1.22"
"Aug 04, 1999","5.163","5.163","5.163","5.163","-0.79"
"Aug 03, 1999","5.204","5.204","5.204","5.204","0.35"
"Aug 02, 1999","5.186","5.186","5.186","5.186","2.82"
"Jul 30, 1999","5.044","5.044","5.044","5.044","0.72"
"Jul 29, 1999","5.008","5.008","5.008","5.008","1.29"
"Jul 28, 1999","4.944","4.944","4.944","4.944","0.28"
"Jul 27, 1999","4.930","4.930","4.930","4.930","-0.32"
"Jul 26, 1999","4.946","4.946","4.946","4.946","0.49"
"Jul 23, 1999","4.922","4.922","4.922","4.922","1.57"
"Jul 22, 1999","4.846","4.846","4.846","4.846","-0.68"
"Jul 21, 1999","4.879","4.879","4.879","4.879","-1.91"
"Jul 20, 1999","4.974","4.974","4.974","4.974","-1.03"
"Jul 19, 1999","5.026","5.026","5.026","5.026","-0.08"
"Jul 16, 1999","5.030","5.030","5.030","5.030","2.61"
"Jul 15, 1999","4.902","4.902","4.902","4.902","-0.16"
"Jul 14, 1999","4.910","4.910","4.910","4.910","0.35"
"Jul 13, 1999","4.893","4.893","4.893","4.893","-1.55"
"Jul 12, 1999","4.970","4.970","4.970","4.970","-0.34"
"Jul 09, 1999","4.987","4.987","4.987","4.987","-1.48"
"Jul 08, 1999","5.062","5.062","5.062","5.062","1.40"
"Jul 07, 1999","4.992","4.992","4.992","4.992","0.36"
"Jul 06, 1999","4.974","4.974","4.974","4.974","2.09"
"Jul 05, 1999","4.872","4.872","4.872","4.872","-0.49"
"Jul 02, 1999","4.896","4.896","4.896","4.896","2.75"
"Jul 01, 1999","4.765","4.765","4.765","4.765","-0.91"
"Jun 30, 1999","4.809","4.809","4.809","4.809","-0.43"
"Jun 29, 1999","4.830","4.830","4.830","4.830","-1.43"
"Jun 28, 1999","4.900","4.900","4.900","4.900","0.62"
"Jun 25, 1999","4.870","4.870","4.870","4.870","1.84"
"Jun 24, 1999","4.782","4.782","4.782","4.782","0.97"
